Reflectivity signal measured in H2O ice compressed at 84 GPa
Measurement conducted by Sergey Nikitin in May 2014
Time (ns)	Amplitude (V)
2.125155e+00 	 6.447800e-05
2.126197e+00 	 6.439000e-05
2.127239e+00 	 6.434100e-05
2.128282e+00 	 6.433500e-05
2.129324e+00 	 6.428400e-05
2.130366e+00 	 6.424100e-05
2.131408e+00 	 6.434200e-05
2.132451e+00 	 6.429400e-05
2.133493e+00 	 6.431000e-05
2.134535e+00 	 6.433400e-05
2.135578e+00 	 6.430000e-05
2.136620e+00 	 6.427400e-05
2.137662e+00 	 6.423800e-05
2.138704e+00 	 6.422700e-05
2.139747e+00 	 6.429900e-05
2.140789e+00 	 6.438600e-05
2.141831e+00 	 6.443400e-05
2.142873e+00 	 6.445400e-05
2.143916e+00 	 6.437800e-05
2.144958e+00 	 6.432400e-05
2.146000e+00 	 6.428000e-05
2.147042e+00 	 6.425100e-05
2.148085e+00 	 6.432300e-05
2.149127e+00 	 6.438500e-05
2.150169e+00 	 6.440600e-05
2.151211e+00 	 6.442300e-05
2.152254e+00 	 6.444600e-05
2.153296e+00 	 6.440000e-05
2.154338e+00 	 6.434800e-05
2.155380e+00 	 6.431100e-05
2.156423e+00 	 6.426300e-05
2.157465e+00 	 6.428200e-05
2.158507e+00 	 6.436000e-05
2.159549e+00 	 6.444200e-05
2.160591e+00 	 6.447900e-05
2.161634e+00 	 6.440900e-05
2.162676e+00 	 6.432500e-05
2.163718e+00 	 6.429900e-05
2.164761e+00 	 6.425300e-05
2.165803e+00 	 6.426000e-05
2.166845e+00 	 6.432100e-05
2.167887e+00 	 6.433000e-05
2.168930e+00 	 6.427200e-05
2.169972e+00 	 6.432000e-05
2.171014e+00 	 6.429800e-05
2.172056e+00 	 6.423900e-05
2.173099e+00 	 6.426000e-05
2.174141e+00 	 6.422400e-05
2.175183e+00 	 6.423600e-05
2.176225e+00 	 6.427700e-05
2.177268e+00 	 6.429300e-05
2.178310e+00 	 6.431800e-05
2.179352e+00 	 6.435200e-05
2.180394e+00 	 6.434000e-05
2.181437e+00 	 6.430100e-05
2.182479e+00 	 6.430700e-05
2.183521e+00 	 6.436100e-05
2.184563e+00 	 6.433300e-05
2.185606e+00 	 6.434300e-05
2.186648e+00 	 6.437500e-05
2.187690e+00 	 6.437300e-05
2.188732e+00 	 6.440900e-05
2.189775e+00 	 6.436400e-05
2.190817e+00 	 6.435400e-05
2.191859e+00 	 6.432400e-05
2.192901e+00 	 6.428100e-05
2.193944e+00 	 6.432200e-05
2.194986e+00 	 6.434900e-05
2.196028e+00 	 6.441800e-05
2.197070e+00 	 6.444800e-05
2.198113e+00 	 6.441400e-05
2.199155e+00 	 6.435600e-05
2.200197e+00 	 6.434900e-05
2.201239e+00 	 6.431000e-05
2.202282e+00 	 6.428900e-05
2.203324e+00 	 6.432300e-05
2.204366e+00 	 6.433100e-05
2.205408e+00 	 6.429200e-05
2.206451e+00 	 6.433800e-05
2.207493e+00 	 6.434100e-05
2.208535e+00 	 6.427400e-05
2.209578e+00 	 6.424200e-05
2.210620e+00 	 6.426000e-05
2.211662e+00 	 6.424700e-05
2.212704e+00 	 6.426000e-05
2.213747e+00 	 6.425000e-05
2.214789e+00 	 6.428300e-05
2.215831e+00 	 6.428900e-05
2.216873e+00 	 6.425000e-05
2.217916e+00 	 6.426200e-05
2.218958e+00 	 6.417700e-05
2.220000e+00 	 6.416100e-05
2.221042e+00 	 6.416000e-05
2.222085e+00 	 6.420000e-05
2.223127e+00 	 6.422500e-05
2.224169e+00 	 6.424300e-05
2.225211e+00 	 6.422100e-05
2.226254e+00 	 6.422600e-05
2.227296e+00 	 6.421200e-05
2.228338e+00 	 6.415700e-05
2.229380e+00 	 6.419900e-05
2.230423e+00 	 6.419700e-05
2.231465e+00 	 6.419300e-05
2.232507e+00 	 6.423700e-05
2.233549e+00 	 6.424300e-05
2.234592e+00 	 6.424500e-05
2.235634e+00 	 6.421700e-05
2.236676e+00 	 6.419800e-05
2.237718e+00 	 6.414000e-05
2.238761e+00 	 6.416600e-05
2.239803e+00 	 6.420400e-05
2.240845e+00 	 6.422800e-05
2.241887e+00 	 6.426100e-05
2.242930e+00 	 6.428000e-05
2.243972e+00 	 6.424000e-05
2.245014e+00 	 6.423400e-05
2.246056e+00 	 6.421500e-05
2.247099e+00 	 6.420400e-05
2.248141e+00 	 6.423500e-05
2.249183e+00 	 6.425200e-05
2.250225e+00 	 6.430600e-05
2.251268e+00 	 6.434200e-05
2.252310e+00 	 6.435900e-05
2.253352e+00 	 6.437000e-05
2.254394e+00 	 6.430000e-05
2.255437e+00 	 6.422300e-05
2.256479e+00 	 6.417000e-05
2.257521e+00 	 6.419700e-05
2.258563e+00 	 6.420100e-05
2.259606e+00 	 6.428600e-05
2.260648e+00 	 6.428600e-05
2.261690e+00 	 6.429000e-05
2.262732e+00 	 6.426400e-05
2.263775e+00 	 6.424700e-05
2.264817e+00 	 6.421600e-05
2.265859e+00 	 6.421500e-05
2.266901e+00 	 6.420100e-05
2.267944e+00 	 6.422900e-05
2.268986e+00 	 6.426100e-05
2.270028e+00 	 6.422900e-05
2.271070e+00 	 6.420800e-05
2.272113e+00 	 6.411800e-05
2.273155e+00 	 6.414200e-05
2.274197e+00 	 6.415100e-05
2.275239e+00 	 6.418000e-05
2.276282e+00 	 6.418700e-05
2.277324e+00 	 6.427000e-05
2.278366e+00 	 6.426900e-05
2.279408e+00 	 6.431500e-05
2.280451e+00 	 6.425400e-05
2.281493e+00 	 6.419200e-05
2.282535e+00 	 6.416700e-05
2.283578e+00 	 6.412800e-05
2.284620e+00 	 6.413500e-05
2.285662e+00 	 6.418800e-05
2.286704e+00 	 6.424200e-05
2.287747e+00 	 6.425700e-05
2.288789e+00 	 6.425400e-05
2.289831e+00 	 6.425400e-05
2.290873e+00 	 6.418300e-05
2.291915e+00 	 6.420100e-05
2.292958e+00 	 6.416300e-05
2.294000e+00 	 6.419000e-05
2.295042e+00 	 6.418200e-05
2.296085e+00 	 6.425500e-05
2.297127e+00 	 6.427600e-05
2.298169e+00 	 6.427100e-05
2.299211e+00 	 6.427000e-05
2.300254e+00 	 6.421300e-05
2.301296e+00 	 6.422900e-05
2.302338e+00 	 6.421500e-05
2.303380e+00 	 6.424300e-05
2.304423e+00 	 6.424800e-05
2.305465e+00 	 6.426800e-05
2.306507e+00 	 6.425300e-05
2.307549e+00 	 6.426800e-05
2.308592e+00 	 6.419700e-05
2.309634e+00 	 6.417200e-05
2.310676e+00 	 6.414900e-05
2.311718e+00 	 6.418600e-05
2.312761e+00 	 6.420000e-05
2.313803e+00 	 6.421300e-05
2.314845e+00 	 6.424600e-05
2.315887e+00 	 6.425100e-05
2.316930e+00 	 6.426300e-05
2.317972e+00 	 6.423100e-05
2.319014e+00 	 6.418900e-05
2.320056e+00 	 6.420100e-05
2.321099e+00 	 6.424800e-05
2.322141e+00 	 6.422800e-05
2.323183e+00 	 6.425500e-05
2.324225e+00 	 6.424000e-05
2.325268e+00 	 6.427700e-05
