Freq (Hz)	Coh_accelerometre /source
source
source
556.000000000000110E+0	996.969296137229070E-3
557.000000000000110E+0	997.863491833538280E-3
558.000000000000110E+0	998.738815641353800E-3
559.000000000000110E+0	998.857589248867360E-3
560.000000000000110E+0	996.207790761736040E-3
561.000000000000110E+0	992.123551431719260E-3
562.000000000000110E+0	998.573770496787970E-3
563.000000000000110E+0	999.339653308402020E-3
564.000000000000110E+0	998.191456414255000E-3
565.000000000000110E+0	997.273694190465410E-3
566.000000000000110E+0	992.401335040771550E-3
567.000000000000110E+0	997.979155923140130E-3
568.000000000000110E+0	995.943290272202410E-3
569.000000000000110E+0	995.429028360518160E-3
570.000000000000110E+0	984.666495112454850E-3
571.000000000000110E+0	994.827684786861010E-3
572.000000000000110E+0	998.347599380927320E-3
573.000000000000110E+0	997.395373436311900E-3
574.000000000000110E+0	989.277019100201830E-3
575.000000000000110E+0	993.648306797792040E-3
576.000000000000110E+0	995.826951295438740E-3
577.000000000000110E+0	997.883308593443760E-3
578.000000000000110E+0	998.341586252693310E-3
579.000000000000110E+0	994.744073009205200E-3
580.000000000000110E+0	994.528182557148250E-3
581.000000000000110E+0	998.993621036977970E-3
582.000000000000110E+0	998.176791299455470E-3
583.000000000000110E+0	998.545751209366280E-3
584.000000000000110E+0	997.623748619500870E-3
585.000000000000110E+0	997.411659139299520E-3
586.000000000000110E+0	998.929502193167670E-3
587.000000000000110E+0	998.610746793187290E-3
588.000000000000110E+0	998.635020515512010E-3
589.000000000000110E+0	994.673116177212430E-3
590.000000000000110E+0	999.209453385428990E-3
591.000000000000110E+0	999.404650237713850E-3
592.000000000000110E+0	998.482462702114380E-3
593.000000000000110E+0	996.406141132101690E-3
594.000000000000110E+0	996.236657032178230E-3
595.000000000000110E+0	997.797288332366030E-3
596.000000000000110E+0	998.660618065345560E-3
597.000000000000110E+0	998.715083702228500E-3
598.000000000000110E+0	995.625912188867420E-3
599.000000000000110E+0	997.987924457020110E-3
600.000000000000110E+0	998.769749328584750E-3
601.000000000000110E+0	998.477798100073420E-3
602.000000000000110E+0	990.881050268203610E-3
603.000000000000110E+0	996.864162323441100E-3
604.000000000000110E+0	998.047974396863990E-3
605.000000000000110E+0	998.295480851016270E-3
606.000000000000110E+0	997.409618338400250E-3
607.000000000000110E+0	993.964308372208170E-3
608.000000000000110E+0	980.862207082040300E-3
609.000000000000110E+0	998.054656466442760E-3
610.000000000000110E+0	998.009756078006570E-3
611.000000000000110E+0	995.448757888983020E-3
612.000000000000110E+0	986.925707685012750E-3
613.000000000000110E+0	996.004620576436790E-3
614.000000000000110E+0	998.050229724635310E-3
615.000000000000110E+0	997.919248866378280E-3
616.000000000000110E+0	994.095112903551790E-3
617.000000000000110E+0	988.089892912745180E-3
618.000000000000110E+0	996.320847861130290E-3
619.000000000000110E+0	998.534303891087550E-3
620.000000000000110E+0	998.540715330546000E-3
621.000000000000110E+0	994.492973644085950E-3
622.000000000000110E+0	997.572324647874040E-3
623.000000000000110E+0	998.834548266809950E-3
624.000000000000110E+0	997.953078671282580E-3
625.000000000000110E+0	997.912510545878820E-3
626.000000000000110E+0	995.899327414250580E-3
627.000000000000110E+0	995.967217504409640E-3
628.000000000000110E+0	999.161506250897950E-3
629.000000000000110E+0	998.727588720248920E-3
630.000000000000110E+0	998.217433336675900E-3
631.000000000000110E+0	995.348234129498020E-3
632.000000000000110E+0	997.844477508372800E-3
633.000000000000110E+0	998.952727238407000E-3
634.000000000000110E+0	995.660539289590530E-3
